 51 8358.443543 3.328E-31 4.887E-04.04710.050 3378.95370.67-.010885              5              1                    R 25      4756631011 5 5 1 8    53.0   51.0
 51 8359.130436 2.576E-26 2.756E-05.05690.062  299.76560.74-.009576              4              0                    P 12      4856631011 5 5 1 8    23.0   25.0
 51 8364.505854 3.063E-26 2.873E-05.05770.063  253.66720.75-.009419              4              0                    P 11      4856631011 5 5 1 8    21.0   23.0
 51 8369.742881 3.546E-26 2.997E-05.05860.064  211.40410.75-.009248              4              0                    P 10      4856631011 5 5 1 8    19.0   21.0
 51 8374.841369 3.987E-26 3.128E-05.05950.065  172.97800.75-.009057              4              0                    P  9      4856631011 5 5 1 8    17.0   19.0
 51 8379.801173 4.345E-26 3.269E-05.06060.066  138.39040.75-.008842              4              0                    P  8      4856631011 5 5 1 8    15.0   17.0
 51 8384.622144 4.573E-26 3.423E-05.06180.068  107.64240.75-.008596              4              0                    P  7      4856631011 5 5 1 8    13.0   15.0
 51 8389.304136 4.626E-26 3.595E-05.06320.069   80.73540.74-.008311              4              0                    P  6      4856631011 5 5 1 8    11.0   13.0
 51 8393.847002 4.465E-26 3.795E-05.06510.071   57.67040.74-.007975              4              0                    P  5      4856631011 5 5 1 8     9.0   11.0
 51 8398.250596 4.060E-26 4.045E-05.06770.074   38.44810.74-.007571              4              0                    P  4      4856631011 5 5 1 8     7.0    9.0
 51 8402.514770 3.395E-26 4.400E-05.07120.077   23.06950.74-.007077              4              0                    P  3      4856631011 5 5 1 8     5.0    7.0
 51 8406.639377 2.476E-26 5.063E-05.07570.081   11.53500.75-.006461              4              0                    P  2      4856631011 5 5 1 8     3.0    5.0
 51 8410.624271 1.330E-26 7.862E-05.08030.087    3.84500.76-.005676              4              0                    P  1      4856631011 5 5 1 8     1.0    3.0
 51 8418.174330 1.448E-26 2.807E-05.08030.087    0.00000.76-.006635              4              0                    R  0      4856631011 5 5 1 8     3.0    1.0
 51 8421.739202 2.939E-26 3.484E-05.07570.081    3.84500.75-.006951              4              0                    R  1      4856631011 5 5 1 8     5.0    3.0
 51 8425.163773 4.388E-26 3.861E-05.07120.077   11.53500.74-.007193              4              0                    R  2      4856631011 5 5 1 8     7.0    5.0
 51 8428.447896 5.715E-26 4.140E-05.06770.074   23.06950.74-.007390              4              0                    R  3      4856631011 5 5 1 8     9.0    7.0
 51 8431.591424 6.848E-26 4.377E-05.06510.071   38.44810.74-.007563              4              0                    R  4      4856631011 5 5 1 8    11.0    9.0
 51 8434.594211 7.729E-26 4.593E-05.06320.069   57.67040.74-.007723              4              0                    R  5      4856631011 5 5 1 8    13.0   11.0
 51 8437.456109 8.323E-26 4.798E-05.06180.068   80.73540.75-.007877              4              0                    R  6      4856631011 5 5 1 8    15.0   13.0
 51 8440.176972 8.615E-26 4.998E-05.06060.066  107.64240.75-.008031              4              0                    R  7      4856631011 5 5 1 8    17.0   15.0
 51 8442.756653 8.615E-26 5.196E-05.05950.065  138.39040.75-.008186              4              0                    R  8      4856631011 5 5 1 8    19.0   17.0
 51 8445.195006 8.349E-26 5.393E-05.05860.064  172.97800.75-.008343              4              0                    R  9      4856631011 5 5 1 8    21.0   19.0
 51 8445.416284 1.110E-31 1.448E-04.03860.041 3452.15630.67-.012925              4              0                    R 42      4756231011 5 5 1 8    87.0   85.0
 51 8447.491884 7.861E-26 5.591E-05.05770.063  211.40410.75-.008502              4              0                    R 10      4856631011 5 5 1 8    23.0   21.0
 51 8447.724008 2.295E-31 1.410E-04.03900.041 3292.47340.67-.012826              4              0                    R 41      4756231011 5 5 1 8    85.0   83.0
 51 8449.647140 7.204E-26 5.792E-05.05690.062  253.66720.74-.008663              4              0                    R 11      4856631011 5 5 1 8    25.0   23.0
 51 8449.885558 4.654E-31 1.373E-04.03950.042 3136.50950.67-.012725              4              0                    R 40      4756231011 5 5 1 8    83.0   81.0
 51 8451.660627 6.432E-26 5.994E-05.05610.060  299.76560.73-.008826              4              0                    R 12      4856631011 5 5 1 8    27.0   25.0
 51 8451.901082 9.262E-31 1.336E-04.03990.042 2984.27070.67-.012621              4              0                    R 39      4756231011 5 5 1 8    81.0   79.0
 51 8453.532200 5.604E-26 6.200E-05.05530.059  349.69750.72-.008991              4              0                    R 13      4856631011 5 5 1 8    29.0   27.0
 51 8453.770730 1.809E-30 1.301E-04.04030.043 2835.76270.67-.012515              4              0                    R 38      4756231011 5 5 1 8    79.0   77.0
 51 8455.261712 4.767E-26 6.410E-05.05450.059  403.46120.71-.009156              4              0                    R 14      4856631011 5 5 1 8    31.0   29.0
 51 8455.494648 3.467E-30 1.266E-04.04080.043 2690.99130.67-.012406              4              0                    R 37      4756231011 5 5 1 8    77.0   75.0
 51 8456.849015 3.961E-26 6.623E-05.05380.058  461.05450.70-.009321              4              0                    R 15      4856631011 5 5 1 8    33.0   31.0
 51 8457.072984 6.519E-30 1.232E-04.04130.044 2549.96200.67-.012295              4              0                    R 36      4756231011 5 5 1 8    75.0   73.0
 51 8458.293964 3.218E-26 6.841E-05.05310.057  522.47510.69-.009485              4              0                    R 16      4856631011 5 5 1 8    35.0   33.0
 51 8458.505886 1.203E-29 1.198E-04.04170.044 2412.68010.67-.012181              4              0                    R 35      4756231011 5 5 1 8    73.0   71.0
 51 8459.596412 2.557E-26 7.062E-05.05240.056  587.72090.68-.009649              4              0                    R 17      4856631011 5 5 1 8    37.0   35.0
 51 8459.793502 2.177E-29 1.166E-04.04220.045 2279.15110.67-.012064              4              0                    R 34      4756231011 5 5 1 8    71.0   69.0
 51 8460.756213 1.988E-26 7.289E-05.05170.055  656.78920.67-.009811              4              0                    R 18      4856631011 5 5 1 8    39.0   37.0
 51 8460.935978 3.865E-29 1.134E-04.04270.045 2149.37990.67-.011944              4              0                    R 33      4756231011 5 5 1 8    69.0   67.0
 51 8461.773221 1.512E-26 7.520E-05.05100.054  729.67740.67-.009972              4              0                    R 19      4856631011 5 5 1 8    41.0   39.0
 51 8461.933462 6.733E-29 1.103E-04.04320.046 2023.37150.67-.011822              4              0                    R 32      4756231011 5 5 1 8    67.0   65.0
 51 8462.647288 1.127E-26 7.756E-05.05030.053  806.38280.67-.010130              4              0                    R 20      4856231011 5 5 1 8    43.0   41.0
 51 8462.786100 1.150E-28 1.072E-04.04380.046 1901.13080.67-.011697              4              0                    R 31      4756231011 5 5 1 8    65.0   63.0
 51 8463.378268 8.218E-27 7.997E-05.04960.053  886.90240.67-.010286              4              0                    R 21      4856231011 5 5 1 8    45.0   43.0
 51 8463.494040 1.927E-28 1.042E-04.04430.047 1782.66240.67-.011569              4              0                    R 30      4756231011 5 5 1 8    63.0   61.0
 51 8463.966016 5.872E-27 8.244E-05.04900.052  971.23320.67-.010440              4              0                    R 22      4856231011 5 5 1 8    47.0   45.0
 51 8464.057428 3.166E-28 1.013E-04.04480.047 1667.97090.67-.011438              4              0                    R 29      4856231011 5 5 1 8    61.0   59.0
 51 8464.410385 4.110E-27 8.495E-05.04830.051 1059.37180.67-.010591              4              0                    R 23      4856231011 5 5 1 8    49.0   47.0
 51 8464.476412 5.101E-28 9.840E-05.04540.048 1557.06070.67-.011304              4              0                    R 28      4856231011 5 5 1 8    59.0   57.0
 51 8464.711227 2.819E-27 8.753E-05.04770.051 1151.31500.67-.010739              4              0                    R 24      4856231011 5 5 1 8    51.0   49.0
 51 8464.751137 8.058E-28 9.559E-05.04600.049 1449.93600.67-.011167              4              0                    R 27      4856231011 5 5 1 8    57.0   55.0
 51 8464.868398 1.894E-27 9.016E-05.04710.050 1247.05920.67-.010885              4              0                    R 25      4856231011 5 5 1 8    53.0   51.0
 51 8464.881750 1.248E-27 9.284E-05.04650.049 1346.60080.67-.011027              4              0                    R 26      4856231011 5 5 1 8    55.0   53.0
